,emotion_str,country,tweet,name,alpha-3,country-code,Country,Users (in million),Source,Total Tweets,tweetpm,date
135,empty,United States,6138,United States,USA,840,United States,64.2,Statista,454626.0,95.60747663551402,March
136,enthusiasm,Australia,258,Australia,AUS,36,Australia,5.0,Statista,22578.0,51.6,March
137,enthusiasm,Belgium,18,Belgium,BEL,56,Belgium,1.0,,2268.0,18.0,March
138,enthusiasm,Brazil,36,Brazil,BRA,76,Brazil,14.35,Statista,1734.0,2.5087108013937285,March
139,enthusiasm,Canada,474,Canada,CAN,124,Canada,8.15,Statista,38382.0,58.15950920245398,March
140,enthusiasm,China,144,China,CHN,156,China,2.0,NY Times,7482.0,72.0,March
141,enthusiasm,France,42,France,FRA,250,France,8.9,Statista,3192.0,4.719101123595506,March
142,enthusiasm,Germany,54,Germany,DEU,276,Germany,6.1,Statista,4140.0,8.852459016393443,March
143,enthusiasm,Ghana,132,Ghana,GHA,288,Ghana,2.0,,6312.0,66.0,March
144,enthusiasm,Hong Kong,30,Hong Kong,HKG,344,Hong Kong,1.5,,2994.0,20.0,March
145,enthusiasm,India,1422,India,IND,356,India,13.15,Statista,90480.0,108.13688212927757,March
146,enthusiasm,Indonesia,30,Indonesia,IDN,360,Indonesia,11.8,,3954.0,2.542372881355932,March
147,enthusiasm,Ireland,234,Ireland,IRL,372,Ireland,2.5,,12138.0,93.6,March
148,enthusiasm,Italy,60,Italy,ITA,380,Italy,2.5,,3822.0,24.0,March
149,enthusiasm,Japan,48,Japan,JPN,392,Japan,48.45,Statista,4314.0,0.9907120743034055,March
150,enthusiasm,Kenya,102,Kenya,KEN,404,Kenya,8.2,google,9228.0,12.439024390243903,March
151,enthusiasm,Kingdom of Saudi Arabia,18,Kingdom of Saudi Arabia,SAU,682,Kingdom of Saudi Arabia,15.0,Statista,1404.0,1.2,March
152,enthusiasm,Malaysia,96,Malaysia,MYS,458,Malaysia,3.9,Statista,6930.0,24.615384615384617,March
153,enthusiasm,Mexico,12,Mexico,MEX,484,Mexico,25.7,,1746.0,0.4669260700389105,March
154,enthusiasm,New Zealand,48,New Zealand,NZL,554,New Zealand,0.9,google,4464.0,53.33333333333333,March
155,enthusiasm,Nigeria,414,Nigeria,NGA,566,Nigeria,8.4,,38400.0,49.285714285714285,March
156,enthusiasm,Pakistan,144,Pakistan,PAK,586,Pakistan,2.6,google,8358.0,55.38461538461538,March
157,enthusiasm,Republic of Korea,18,Republic of Korea,KOR,410,Republic of Korea,6.05,Statista,1848.0,2.9752066115702482,March
158,enthusiasm,Republic of the Philippines,108,Republic of the Philippines,PHL,608,Republic of the Philippines,7.15,Statista,11472.0,15.104895104895105,March
159,enthusiasm,Singapore,30,Singapore,SGP,702,Singapore,1.3,,3246.0,23.076923076923077,March
160,enthusiasm,South Africa,246,South Africa,ZAF,710,South Africa,8.5,Business Tech,27030.0,28.941176470588236,March
161,enthusiasm,Spain,72,Spain,ESP,724,Spain,8.4,Statista,4080.0,8.571428571428571,March
162,enthusiasm,Sri Lanka,12,Sri Lanka,LKA,144,Sri Lanka,0.5,,1698.0,24.0,March
163,enthusiasm,Sweden,30,Sweden,SWE,752,Sweden,2.0,,1422.0,15.0,March
164,enthusiasm,Switzerland,18,Switzerland,CHE,756,Switzerland,0.8,Digital report switzerland,1902.0,22.5,March
165,enthusiasm,Thailand,18,Thailand,THA,764,Thailand,7.35,Statista,2736.0,2.4489795918367347,March
166,enthusiasm,The Netherlands,60,The Netherlands,NLD,528,The Netherlands,2.8,,2970.0,21.42857142857143,March
167,enthusiasm,Turkey,6,Turkey,TUR,792,Turkey,13.65,Statista,1134.0,0.43956043956043955,March
168,enthusiasm,Uganda,24,Uganda,UGA,800,,,,,,March
